unit_id,outcome_id,type,label,url,scope,class_id
u31,y1,video,How to Convert Decimals to Percents | Math with Mr. J,https://www.youtube.com/watch?v=84WDtZwrGhA,global,
u31,y1,worksheet,"Corbettmaths — Fractions, Decimals & Percentages (PDF)",https://corbettmaths.com/wp-content/uploads/2013/02/fractions-decimals-percentages-pdf.pdf,global,
u31,y2,video,How to Find a Percent of a Number | Math with Mr. J,https://www.youtube.com/watch?v=5CAncQ4TZD4,global,
u31,y2,worksheet,Corbettmaths — Percentage of an Amount (PDF),https://corbettmaths.com/wp-content/uploads/2018/11/Percentages-of-amounts-234-pdf.pdf,global,
u31,y2,website,Maths is Fun — Percentages (interactive),https://www.mathsisfun.com/percentage.html,global,
u31,y3,video,Input Output Tables: Find Patterns or Rules | Easy Math with Mrs. Easley,https://www.youtube.com/watch?v=q0n7FMe1CQk,global,
u31,y3,video,Input Output Tables Song: Finding the Rule of a Function | NUMBEROCK,https://www.youtube.com/watch?v=d1COIcRoSgo,global,
u31,y3,video,Input & Output Tables: Rules & Missing Values | STEAMspirations,https://www.youtube.com/watch?v=Z7UPvsKz4Kw,global,
u31,y4,video,Input Output Tables: Find Patterns or Rules | Easy Math with Mrs. Easley,https://www.youtube.com/watch?v=q0n7FMe1CQk,global,
u31,y4,video,Input & Output Tables: Rules & Missing Values | STEAMspirations,https://www.youtube.com/watch?v=Z7UPvsKz4Kw,global,
u31,y4,video,Input Output Tables Song: Finding the Rule of a Function | NUMBEROCK,https://www.youtube.com/watch?v=d1COIcRoSgo,global,
u31,y5,video,Multiplying and Dividing by Powers of 10 | Math with Mr. J,https://www.youtube.com/watch?v=HH-yrNS80Cg,global,
u31,y5,worksheet,Corbettmaths — Place Value (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/place-value-pdf.pdf,global,
u31,y5,website,Maths is Fun — Decimals & Place Value (interactive),https://www.mathsisfun.com/decimals.html,global,
u31,y6,video,How Do You Solve Inverse Operations? (KS2) | Twinkl,https://www.youtube.com/watch?v=enw_kJRSt4A,global,
u31,y6,video,Input & Output Tables: Rules & Missing Values | STEAMspirations,https://www.youtube.com/watch?v=Z7UPvsKz4Kw,global,
u31,y6,website,Maths is Fun — Introduction to Algebra (interactive),https://www.mathsisfun.com/algebra/introduction.html,global,
u31,g1,video,How to Find a Percent of a Number | Math with Mr. J,https://www.youtube.com/watch?v=5CAncQ4TZD4,global,
u31,g1,video,Calculating Percent Increase | Math with Mr. J,https://www.youtube.com/watch?v=t4mWCKu44lU,global,
u31,g1,video,Calculating Percent Decrease | Math with Mr. J,https://www.youtube.com/watch?v=kS_YxXf6gNA,global,
u31,g1,worksheet,Corbettmaths — Percentage of an Amount (PDF),https://corbettmaths.com/wp-content/uploads/2018/11/Percentages-of-amounts-234-pdf.pdf,global,
u31,g2,video,Order of Operations: A Step-By-Step Guide (PEMDAS) | Math with Mr. J,https://www.youtube.com/watch?v=x41BCrYh8Kc,global,
u31,g2,video,Order of Operations with Parentheses and Exponents (PEMDAS) | Math with Mr. J,https://www.youtube.com/watch?v=dzwDTEej8MU,global,
u31,g2,video,Order of Operations (No Parentheses or Exponents) | Math with Mr. J,https://www.youtube.com/watch?v=BCg1nz5k0HY,global,
u31,g2,worksheet,Corbettmaths — Order of Operations (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/order-of-operations-pdf.pdf,global,
u31,g3,video,An Intro to Solving Two-Step Equations | Math with Mr. J,https://www.youtube.com/watch?v=0ackz7dJSYY,global,
u31,g3,video,How to Solve Two-Step Equations | Math with Mr. J,https://www.youtube.com/watch?v=7hiNNvqJNos,global,
u31,g3,video,How to Solve Equations (One-Step & Two-Step) | Math with Mr. J,https://www.youtube.com/watch?v=9eRF7pJCOUQ,global,
u31,g3,worksheet,Corbettmaths — Equations (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/equations-pdf.pdf,global,
